Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
경상남도 창원시 마산합포구 진북면 정현리 642,1160,128.4643365,35.1718508,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46418232415806,35.17195788584841],[128.4642718295355,35.17194817874672],[128.4643323098217,35.17194705884898],[128.46441321225984,35.171965255029846],[128.46446960185614,35.17196690206914],[128.464489854506,35.17197193117978],[128.46452422983742,35.17194430425036],[128.464552919424,35.17186985455562],[128.46458547648052,35.171803209567194],[128.46457755898876,35.171746885814706],[128.46457268287065,35.17171717407492],[128.4645264059355,35.171619948772964],[128.46451658455052,35.1716027797886],[128.4644952664229,35.17155946606126],[128.46444497311307,35.17158563436258],[128.46443385548775,35.171647083490555],[128.4643927959004,35.17168462254093],[128.46432687206362,35.17176406278239],[128.46426577539165,35.17184390295379],[128.46421514329086,35.17187314322342],[128.4641510188388,35.17188925420608],[128.46406992264846,35.17189051691464],[128.463978620062,35.17189142783206],[128.4639031613069,35.17192510958728],[128.46379214538356,35.171945789402436],[128.46377390237734,35.17198566482261],[128.46388126943867,35.17196733935635],[128.4639612378842,35.17196564814136],[128.46403560305563,35.17196303969067],[128.46411171163584,35.171960727355724],[128.46418232415806,35.17195788584841]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 정현리 623,883,128.4658781,35.1710356,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46594615965344,35.17114590888603],[128.4659475663094,35.17110548099678],[128.4659712177593,35.17104748517178],[128.46600184451168,35.170971989110235],[128.46603994835064,35.170907937048504],[128.46603896915832,35.17086306401965],[128.4660378339408,35.17082524779263],[128.46598520948385,35.170817011306696],[128.4659515973372,35.17077525688603],[128.46594558072115,35.1707402853417],[128.46591233741424,35.17071762292017],[128.4658490080859,35.17073654149252],[128.4658281938588,35.17075357492783],[128.4658188271276,35.17078924460255],[128.46585228615643,35.17083425221978],[128.46586124066027,35.17086144917971],[128.46587628388178,35.1709042482101],[128.46587282572418,35.170921051924594],[128.46586509180403,35.17096886085552],[128.4658221472483,35.171046258329056],[128.46576536689935,35.1711578455227],[128.46573418116432,35.17116956925389],[128.46568875796302,35.17120978446033],[128.46567922146022,35.17127466579469],[128.46567276163574,35.171317315667274],[128.46566991302473,35.17137004046271],[128.46570643999158,35.171350660954],[128.46575705009076,35.17129619145514],[128.46580030527406,35.17125180244777],[128.46589076878462,35.17118622432252],[128.46594615965344,35.17114590888603]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 정현리 627,3022,128.465848,35.1716488,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46566688882479,35.17179426069094],[128.46579928689644,35.1717970995191],[128.46596034891166,35.17185309973972],[128.46605181791804,35.17187870547988],[128.46605668338307,35.171906776676344],[128.46607040510375,35.17197036374462],[128.46609124218736,35.172067115504206],[128.46612960823944,35.17208203997583],[128.46623659427348,35.17207657285496],[128.46624351460218,35.17206914934881],[128.46622633701773,35.17202199648299],[128.46618553783358,35.171946193817035],[128.46617635571775,35.17184816859939],[128.46617138949296,35.17179694154288],[128.4661413483421,35.17175123706258],[128.46613046981201,35.17167925306316],[128.46611965154366,35.17159975215415],[128.4661404921183,35.17153684960459],[128.46615103650703,35.171450448693236],[128.46610210661422,35.17144956548836],[128.4659586916159,35.17141438329045],[128.4659015545172,35.171387838634985],[128.46587218192903,35.17139423448459],[128.4658417193277,35.17138941284029],[128.46577160381946,35.171376808550725],[128.46575577501616,35.171356710787265],[128.4656920559657,35.17138475812232],[128.4656443154237,35.17139501153928],[128.46561285250607,35.17140211915256],[128.46556848596694,35.171405059570304],[128.4655098281806,35.17140954113393],[128.46547911753004,35.17141910368464],[128.46546435677874,35.1714236081723],[128.46542214794508,35.17145236344141],[128.4653549903267,35.1714958533608],[128.465330443921,35.17151451062973],[128.4652542627368,35.17157142657532],[128.4653539030855,35.17161634866563],[128.46537879929122,35.17165143983121],[128.46539849505544,35.171590785696125],[128.46540503806833,35.17157228310186],[128.46546515223844,35.17157505480505],[128.46555749151582,35.17159342700943],[128.46565421706288,35.17161082706916],[128.46563206323677,35.17170819997069],[128.4656184970686,35.17176988174206],[128.46566688882479,35.17179426069094]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 정현리 464,1528,128.4641075,35.1724524,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46381427039725,35.17222835842121],[128.46381781034486,35.17224089373851],[128.46385029943613,35.17227808297675],[128.4638488808721,35.172333500053625],[128.46384248987292,35.17235052503727],[128.46383190399408,35.172367792792876],[128.46388602911824,35.172446683871485],[128.46391186507125,35.172470693025275],[128.4640022044186,35.17253118615328],[128.46403194524063,35.1725756820267],[128.46405874683362,35.17260142600475],[128.46406852412292,35.172610284477116],[128.46411565502189,35.172629430679955],[128.46418777367222,35.172591290381796],[128.46422463959965,35.172620648262054],[128.46429821867576,35.172659209358635],[128.46432958520782,35.17266518010084],[128.46439505356136,35.172701866444875],[128.46443835367626,35.17268760090872],[128.46445270168198,35.17267579386818],[128.46446176221423,35.17266511710315],[128.46438306341264,35.172592147303334],[128.4643284219015,35.172528261460755],[128.46429221850732,35.17243488439775],[128.46423820129223,35.17235788679043],[128.46410280611877,35.17223984175584],[128.46406000141977,35.1722138735709],[128.46405435500046,35.17221450650151],[128.46401303174528,35.17221363816678],[128.46397176682393,35.17221558225637],[128.46381427039725,35.17222835842121]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 정현리 641,856,128.4644775,35.1720188,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46457663779762,35.17214588678619],[128.4646121933142,35.17212242023885],[128.4646385680896,35.17205945234904],[128.46465165611437,35.171998823142694],[128.46466416167544,35.17194163447109],[128.46466230424699,35.171916929533204],[128.4646603787465,35.17184245231503],[128.46463633141116,35.17179849558269],[128.46458547648052,35.171803209567216],[128.46455291942402,35.171869854555666],[128.46452422983748,35.17194430425036],[128.4644898545061,35.17197193117978],[128.46446960185622,35.17196690206913],[128.4644132122598,35.17196525502986],[128.46433230982183,35.171947058849014],[128.46427182953556,35.17194817874672],[128.46418232415803,35.17195788584832],[128.46420997336287,35.17200494122362],[128.46419613169414,35.17204158239018],[128.4642591606294,35.172060204157226],[128.46436573073387,35.17209296265978],[128.46441761699197,35.17212842604913],[128.464489027656,35.172141117984125],[128.46457663779762,35.17214588678619]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 정현리 461-7,1690,128.4658906,35.1728217,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46591162766356,35.173119509977894],[128.46600431979394,35.17311113164623],[128.46601082222895,35.173058630314976],[128.46589809597967,35.173030280632005],[128.46590513577348,35.17300130664514],[128.46591961203478,35.17295149951996],[128.4660297611035,35.17290075425471],[128.46603072516737,35.17288765303749],[128.46605123352455,35.1727951130029],[128.46606371840284,35.172665591591816],[128.4660859324584,35.17249535459215],[128.46585755061452,35.17244870126273],[128.4657053574414,35.17245456301582],[128.4658348877057,35.17247137791883],[128.46585251606112,35.17249161882641],[128.46583546787096,35.17262562674057],[128.4658313419448,35.17265217999133],[128.4657742642873,35.17285411612371],[128.46574417870895,35.17290386322074],[128.4656144952865,35.172997299400606],[128.46560193741544,35.173044131539626],[128.4656324764344,35.1730457628415],[128.46567257393207,35.17309299011235],[128.46571081735217,35.17310156874298],[128.46574126580322,35.17310864370804],[128.4658498017835,35.17311477501702],[128.4658845118406,35.17311646075006],[128.46591162766356,35.173119509977894]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 정현리 486,1557,128.4660237,35.1737608,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46646291618276,35.17383023645964],[128.4665282020744,35.17376433939693],[128.46657107518655,35.17369126782558],[128.46657806633007,35.17367975253386],[128.46644169856427,35.1736774918964],[128.4662400596797,35.17369698050461],[128.46613552213557,35.17369031739389],[128.46604478707567,35.173679704234985],[128.46586778446348,35.17363844266099],[128.46582638686823,35.173620341001794],[128.46581169808277,35.17362553086462],[128.46569190126039,35.1736625148662],[128.46564711582633,35.17365214968259],[128.46559154927343,35.17364032169094],[128.46553193966696,35.173771211907635],[128.46559829224063,35.17381054243749],[128.46575289817594,35.17382047395522],[128.46597102381693,35.17382133016205],[128.46603807324237,35.173864917854395],[128.46609130017742,35.1738702997385],[128.4661930422639,35.173849621923516],[128.46627381965124,35.173820243615495],[128.46634502449152,35.17379927753453],[128.46640709004365,35.173807726821856],[128.46646291618276,35.17383023645964]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 정현리 435,721,128.4640103,35.1731996,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46388013836997,35.17349012946079],[128.4639163366478,35.17344751251577],[128.4639587399001,35.173346083651204],[128.46398301382322,35.173307244470514],[128.4640199667125,35.17326670392136],[128.4640790274947,35.17323288627481],[128.46413728559068,35.173209277215186],[128.46417248759604,35.17306609332418],[128.46416042998175,35.173015060084836],[128.4641304881071,35.17300275920079],[128.4640512814666,35.17299028484501],[128.46395176316196,35.17307012564413],[128.46392431361747,35.173099450611595],[128.4639212721655,35.173161278018085],[128.46387711560638,35.17325391103285],[128.463870434599,35.17334834176028],[128.4638755353,35.17341728982192],[128.46388013836997,35.17349012946079]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 정현리 407-1,3361,128.4647842,35.1760299,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46424555949736,35.17653124657439],[128.46430215911235,35.176486421597396],[128.46436666186793,35.176416673556055],[128.4644064120647,35.17637328807291],[128.46448393170286,35.17631393603284],[128.46457650441567,35.17627420070078],[128.46465945513054,35.176225274069026],[128.4647485249778,35.17616895647],[128.46479788623685,35.176122999553016],[128.46484271318528,35.1760804566317],[128.46491301883106,35.176044660399725],[128.46492905073418,35.176035618867466],[128.46497351049533,35.17602555853172],[128.46505237754909,35.17600663714748],[128.46506231548423,35.176002814407084],[128.46513312236368,35.17597424900529],[128.46516315947824,35.17596220489309],[128.4652381677324,35.17594579906705],[128.46528685686485,35.175901830931565],[128.4653160309255,35.175850682869225],[128.4653537699913,35.17578744969194],[128.46536351981257,35.175753746700764],[128.465313063153,35.17569073611428],[128.46526629594737,35.175634276545644],[128.4652344005595,35.175616712480696],[128.46516105951812,35.17561665822078],[128.46505740705206,35.175675444325925],[128.46495139916493,35.17571175853792],[128.46485229821695,35.175766130034425],[128.4647669446664,35.17581161205728],[128.4647168225543,35.175854771442424],[128.46468611952085,35.175892969354294],[128.4646249659643,35.17596934824589],[128.4646149221038,35.175985942455895],[128.4644869525426,35.17605986194368],[128.46444491954418,35.17605644882572],[128.46440009994654,35.17614124640684],[128.46433395856437,35.1761947901422],[128.46428365127758,35.1762493414476],[128.46418892855613,35.176355558799514],[128.464141856229,35.176462329945956],[128.46420944530462,35.17651917972721],[128.46424555949736,35.17653124657439]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 지산리 327,1281,128.4642303,35.1144923,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46382662068626,35.114807066676526],[128.46406066035988,35.1146573628775],[128.4643683524039,35.11446014137322],[128.46470212860044,35.11424779276437],[128.46461274500112,35.11415491865793],[128.46446025147307,35.11425319330691],[128.46411363351788,35.11447829248678],[128.46374239319303,35.11471919024614],[128.46382662068626,35.114807066676526]]]]}",7797634,5733,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 정현리 634,2334,128.4650143,35.1712386,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.4647303273971,35.171538028283734],[128.46483221885438,35.17154434737997],[128.46491678912489,35.17154890417365],[128.46495801106647,35.17155344921627],[128.4649838490582,35.171548741469124],[128.46502882401248,35.171540089465886],[128.46507822056108,35.17153845141933],[128.46516846306807,35.17153509234761],[128.46516707190258,35.17150956926003],[128.46515928733004,35.17144130337723],[128.46515016997677,35.17136370272622],[128.4651359326929,35.17125839024843],[128.46515936494964,35.171163655004214],[128.4651992665417,35.17100144624719],[128.46525544120146,35.17089192972005],[128.46529013879734,35.17082513175989],[128.465275484131,35.17080847323424],[128.46519361636643,35.170815402713274],[128.4651341487403,35.17079951023114],[128.46507718808147,35.170798023217294],[128.46504738511064,35.170881679816986],[128.46503519606182,35.17089408236369],[128.4649910873547,35.17094805757595],[128.46494764754348,35.17101215778021],[128.46491576802495,35.171086043637125],[128.46488779899312,35.17115115874089],[128.46486483610423,35.17117606921498],[128.46481970461122,35.171223613278045],[128.4647866851543,35.17127883631417],[128.46476059453747,35.17132200306965],[128.46475855718228,35.171339714384295],[128.46475400657744,35.17136737436923],[128.46475305304864,35.171422279764435],[128.46475057058674,35.171509401282165],[128.4647303273971,35.171538028283734]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 정현리 622-1,50,128.4662944,35.1708346,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.46633202338143,35.17078734834301],[128.46629563393037,35.170728834852774],[128.46630388914198,35.17076896292025],[128.4662731058994,35.17081478626026],[128.46624850797687,35.17085812217904],[128.46623042145572,35.17090784130622],[128.46626826690778,35.17086811519441],[128.46628611904075,35.170862542655975],[128.46632177082773,35.170822545447805],[128.46633202338143,35.17078734834301]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 예곡리 67,2403,128.4576894,35.110755,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.4577620157929,35.11095990867144],[128.45789113345725,35.11096614809981],[128.45792763797755,35.11094963681454],[128.45796549739399,35.1109025217995],[128.4579759434777,35.110835877856616],[128.45801408166773,35.110806241221155],[128.45799956091284,35.110792709986484],[128.45803502821016,35.11072918869679],[128.45805574063172,35.11070392660104],[128.45810620648615,35.11063647052562],[128.45812042100692,35.11062672755788],[128.45804646265663,35.11060452036121],[128.45793501832807,35.11061946991353],[128.4578141469562,35.11062356992413],[128.45775645861147,35.110610809529405],[128.45766982511574,35.11058128039208],[128.45761418551126,35.110537522731896],[128.4576048156113,35.11053624585361],[128.45741104494184,35.11050738060314],[128.45741093398956,35.11051912467558],[128.4573819434502,35.11064453439172],[128.45725544047846,35.110649311624066],[128.45726315766376,35.110671501407985],[128.45727268324129,35.110698864034795],[128.4572872446058,35.11075082002143],[128.45734059520404,35.110772592682785],[128.4574353058767,35.11075695567585],[128.45747298175945,35.11078866291008],[128.45747309343238,35.11087255190771],[128.45746612284137,35.11093938265551],[128.45754361582382,35.1109661668861],[128.4575831406835,35.11096063866505],[128.45766732590764,35.110957528070934],[128.45768899254037,35.110957075427585],[128.4577620157929,35.11095990867144]]]]}",7797634,5731,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 추곡리 756,1812,128.4729071,35.1578035,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.4728655552642,35.15801744579143],[128.4729839104603,35.15789214369961],[128.4730772256811,35.15782195753596],[128.47317296448475,35.15782505197495],[128.47321404432762,35.157779271633366],[128.47323875483852,35.15773430323352],[128.4732380839117,35.15762924887026],[128.47315341940995,35.15761255644736],[128.47307128489044,35.15751351034293],[128.47299801027003,35.15754472875356],[128.4729232499831,35.1576155906841],[128.47275900561564,35.157766669184625],[128.47271529340196,35.15779349167101],[128.4726711538379,35.157820204115346],[128.47260828269864,35.157858299861616],[128.472541222513,35.15790602165032],[128.47256803572117,35.15794321990814],[128.4725584848227,35.158091133534256],[128.47260680929443,35.15813855676361],[128.47266662295647,35.15806246511914],[128.47270242284017,35.15797956266838],[128.47279273743695,35.15796609410921],[128.4728655552642,35.15801744579143]]]]}",7797634,5735,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 추곡리 807,198,128.4751477,35.1511743,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.47526531158894,35.1510799169168],[128.47507480274854,35.1511387404211],[128.47509837306532,35.15133683187318],[128.47526531158894,35.1510799169168]]]]}",7797634,5735,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 덕곡리 93-20,479,128.4762068,35.1231615,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.47611226084757,35.12328907956691],[128.47615522413867,35.12326647968903],[128.47619735750945,35.123219350533816],[128.47626191649934,35.12318048473448],[128.47630884270777,35.12313525110735],[128.476330286949,35.12314259083988],[128.47636238156133,35.12311093032851],[128.47638230442186,35.122972398387645],[128.47622868869664,35.12305881208066],[128.47601421874018,35.1231828364348],[128.47604913609717,35.12325832240752],[128.47611226084757,35.12328907956691]]]]}",7797634,5741,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 지산리 27,1806,128.4712527,35.1197718,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.47113658690984,35.11937252225471],[128.47111755943885,35.11988120477745],[128.4711158354175,35.119927174984035],[128.47110961249837,35.120101973166555],[128.4714309082487,35.120064440156256],[128.47130238426448,35.119352840930105],[128.47115451482034,35.119370392379366],[128.47113658690984,35.11937252225471]]]]}",7797634,5741,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
경상남도 창원시 마산합포구 진북면 지산리 31-4,1963,128.4749986,35.1200552,"{""type"":""MultiPolygon"",""coordinates"":[[[[128.47492428815204,35.120407168508606],[128.47519313167274,35.12037525645142],[128.47506732569005,35.119672542167294],[128.47479715360998,35.11970498899624],[128.47488591754876,35.120195266210786],[128.47492428815204,35.120407168508606]]]]}",7797634,5741,DONE,7/8/22 9:00,7/10/22 9:00,7/5/22 15:58
