Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
경기도 화성시 우정읍 호곡리 1175-3,636,126.7658652,37.11809223,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76595968268167,37.11793831094097],[126.76595023398782,37.11793740913606],[126.76571830777979,37.11786272823062],[126.76573073472753,37.11791554577337],[126.76584373227244,37.118210893054815],[126.76587917862544,37.11842410812202],[126.7659145167865,37.11841809621927],[126.76594445347315,37.11819798284463],[126.76594595114139,37.118059583727536],[126.76595968268167,37.11793831094097]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1184-5,1278,126.7690717,37.11778648,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76886787080856,37.11877711421452],[126.76892314358135,37.1188605882796],[126.76894919310578,37.11892268603778],[126.76899712590267,37.11892280707308],[126.76897933769405,37.11881575386015],[126.76892870711767,37.11870074298205],[126.7689249097778,37.1186767764741],[126.76889907026685,37.118516635295634],[126.76889006696885,37.11840688711948],[126.76890198931869,37.11819505438275],[126.7688956214492,37.11814702465161],[126.76893895572455,37.117903049802045],[126.76898739203483,37.117856046631445],[126.76905290463561,37.11782869289515],[126.76909846731887,37.117827277447766],[126.76934226584159,37.117740307634115],[126.7692915375503,37.11761313245061],[126.7692177751531,37.11768183761288],[126.76916463329793,37.11771127008891],[126.76900457368399,37.11776765975799],[126.76895211716591,37.11780105812571],[126.76892216951836,37.117817975268856],[126.76887722116676,37.117868679583395],[126.76882648016232,37.118084175538584],[126.7687994806007,37.118306899472145],[126.76880213010303,37.118466932093575],[126.76881883717869,37.11863669666391],[126.76886787080856,37.11877711421452]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1178-3,600,126.7676319,37.11912895,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76763309552096,37.11884776969468],[126.7675201336217,37.11887832687432],[126.7675274726899,37.118965167035846],[126.76755905777762,37.11902337445122],[126.76759649852367,37.119215418122515],[126.76762444963508,37.119361336066866],[126.76763842938689,37.11945855144731],[126.76771183340823,37.11941959942667],[126.76770949321528,37.11922192133584],[126.76768278815587,37.11904032408012],[126.76763309552096,37.11884776969468]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1152-6,854,126.7636793,37.11710654,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.763505863737,37.11735205001938],[126.76364017917659,37.11737232297514],[126.76364452553099,37.117310149863286],[126.76371308882399,37.11716404609682],[126.76391879203092,37.1169370320654],[126.76374154823473,37.11686050155491],[126.76360532095606,37.117041610766115],[126.76355616368693,37.117131140108455],[126.76351219215809,37.117221040259864],[126.763505863737,37.11735205001938]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1168-18,228,126.7680991,37.11607779,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7681990985024,37.11580817401929],[126.76816892167109,37.11580831287113],[126.76800493162662,37.11625171489901],[126.76806130476176,37.11630937632132],[126.76813859134882,37.11603812149187],[126.7681990985024,37.11580817401929]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 842,2038,126.7689571,37.1166884,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76833233147669,37.116496563274325],[126.76861142590283,37.116669384603725],[126.76893969117052,37.116831155669715],[126.76906655581773,37.11688178244899],[126.76915869794678,37.116899326382104],[126.76931431445878,37.1168897826815],[126.76936667275237,37.116622929468996],[126.76833819596949,37.11648476196809],[126.76833233147669,37.116496563274325]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1169,438,126.7679529,37.1150256,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76812725559856,37.11500969724805],[126.7679972894437,37.11491139749291],[126.767969658736,37.11492156104931],[126.76773602620946,37.11503462469105],[126.76782310484212,37.11506977532166],[126.76799593632997,37.115139542157],[126.76812725559856,37.11500969724805]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1177-1,588,126.7668724,37.11856096,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76672873912975,37.11870426448012],[126.76680306467571,37.1186473658213],[126.76699599886953,37.11856766177909],[126.76709557001217,37.11857385969934],[126.76713570578707,37.11860659328222],[126.76713598661705,37.11855928843716],[126.76711363279716,37.11851430862432],[126.7670850978616,37.1184778856221],[126.76704527889062,37.118459209109965],[126.76692814265598,37.11846796094714],[126.76675897581369,37.1185211037768],[126.76664575546094,37.11854066673971],[126.76667017872828,37.11865142777051],[126.76672873912975,37.11870426448012]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1177-2,432,126.7668905,37.11844665,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76669235335255,37.11841915261414],[126.76664575546094,37.11854066673971],[126.76675897581369,37.1185211037768],[126.76692814265598,37.11846796094714],[126.76704527889062,37.118459209109965],[126.7670850978616,37.1184778856221],[126.76711363279716,37.11851430862432],[126.76714518401782,37.11847747277882],[126.76713228340196,37.118431962009645],[126.76708767434177,37.11837940537556],[126.76703929585354,37.118374326883504],[126.76689874848171,37.11838549227603],[126.76669235335255,37.11841915261414]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1173-2,829,126.7667147,37.11674645,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76716790255323,37.11639236731808],[126.76706789131414,37.11648969987522],[126.76693345005471,37.11658701830101],[126.7667904695328,37.116673065485365],[126.76657859651739,37.116787809794566],[126.76644090826474,37.11686502768445],[126.76618547432689,37.11699586787563],[126.76617057648677,37.11704335096258],[126.76621298488162,37.11705031017845],[126.76666022744655,37.116834988578766],[126.76694979818974,37.11666739776387],[126.76711778857988,37.11654920511328],[126.76719235240247,37.11646896931791],[126.76716790255323,37.11639236731808]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1182-10,420,126.7685946,37.1194699,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76870346576987,37.11924501585751],[126.76865582761788,37.11928823603524],[126.76850718579462,37.11950962161939],[126.76844165373333,37.11966392466],[126.76853558914254,37.1196884918181],[126.76854743594676,37.11965228366922],[126.76862726699314,37.1194913138152],[126.76869726171776,37.11937134061987],[126.76877117852443,37.11926758506151],[126.76870346576987,37.11924501585751]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1158-12,522,126.7653455,37.11516572,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76566685693776,37.11529668108592],[126.76567693977348,37.11523811449687],[126.76560281895745,37.11520806101645],[126.76540103883146,37.11514584697851],[126.76521243382682,37.11506570081213],[126.76512213875253,37.11501599881412],[126.76505182690566,37.11511803834367],[126.76520545760724,37.11517445334767],[126.76538463578814,37.11522872946372],[126.76566685693776,37.11529668108592]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1158-16,516,126.7660728,37.11421879,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76612594638966,37.1143989973998],[126.76613841723312,37.11441936799612],[126.76617192704462,37.114440023633904],[126.76624087452853,37.11445827167618],[126.76627409794011,37.11442603473794],[126.76594750414212,37.11396591996132],[126.76586249215455,37.11392171644482],[126.76590119935524,37.11402238724444],[126.76612594638966,37.1143989973998]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1148-6,672,126.7615578,37.11227647,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76184549811832,37.112060896089126],[126.76138392615951,37.112329360049394],[126.76117534028052,37.11242698138533],[126.76115703532642,37.1124624729245],[126.76122187760706,37.11246152307137],[126.76123862970147,37.11246526936764],[126.76129098841214,37.112469862707606],[126.76178537122445,37.112207908005],[126.76192306557266,37.11212042342694],[126.76184549811832,37.112060896089126]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1171-6,432,126.7663002,37.11574834,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76651635489307,37.11560738472361],[126.76641188295636,37.115557223106656],[126.76616079130595,37.115842413712755],[126.76614288664265,37.115854479351235],[126.76601968330448,37.115963424654154],[126.76607696733541,37.11595526671616],[126.7663589826673,37.115788842697235],[126.76636812252823,37.115762180564495],[126.76640070074964,37.11570588413294],[126.7664369667468,37.11566500305491],[126.76650711764893,37.1156218914344],[126.76651635489307,37.11560738472361]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1173-10,905,126.7661303,37.11777287,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76626025199086,37.11768711675123],[126.76616225912642,37.11757127183501],[126.76603944620607,37.11763318280746],[126.765949341586,37.11772061344945],[126.76592675943671,37.11779322067739],[126.76591669444755,37.11783871298465],[126.76606076979684,37.11789431494899],[126.76621646722379,37.11791758290463],[126.76642252163501,37.117891852001755],[126.76635368748346,37.11786504427005],[126.76628757205,37.117817787935394],[126.76625849419415,37.11775703515946],[126.76625091046752,37.11769522573652],[126.76626025199086,37.11768711675123]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1184-1,861,126.7686111,37.11841641,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7685343867866,37.118303486513035],[126.7685364973728,37.11833809118376],[126.76848446700421,37.11848924909348],[126.76848869151993,37.11860508805084],[126.76847399777242,37.118645084047856],[126.76859123197276,37.11861907566811],[126.76871546301783,37.11860833577515],[126.76871515977845,37.11834720935793],[126.76872623369357,37.118192150468296],[126.7685329382878,37.11818499489259],[126.7685343867866,37.118303486513035]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1132,436,126.7701315,37.11688558,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.77004846853553,37.117127231533374],[126.77012838906104,37.117097634662144],[126.77013952926602,37.11709358362938],[126.77014133171203,37.11709286630206],[126.77015697665937,37.117087472474246],[126.77020652946238,37.11669518648559],[126.77011276532065,37.11662276591533],[126.77009991637809,37.11675575466524],[126.77012161959603,37.11676721339362],[126.77012126124396,37.11678514370017],[126.77010157838949,37.116786393798264],[126.77004846853553,37.117127231533374]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1132-6,1092,126.7709404,37.11692517,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.77120189854702,37.1172161680301],[126.77126764125285,37.117179262323425],[126.77127846050317,37.1171697141217],[126.77101021371861,37.11693825243328],[126.77091840432358,37.11682195489492],[126.77090594951882,37.116792033649155],[126.7708193817311,37.116605914416205],[126.77079315736306,37.116604908273835],[126.77074651256427,37.116555313509735],[126.77064901759655,37.11649605953372],[126.77066328483725,37.116525623914065],[126.77075773015996,37.11671111884375],[126.77079360719895,37.116842328286765],[126.77084792363135,37.11698166506674],[126.77080792968961,37.117031740011335],[126.77120189854702,37.1172161680301]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1133-12,1140,126.7712658,37.11604204,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7719535492519,37.11600291250454],[126.77193504679501,37.11593748706897],[126.77178489114812,37.1160023606049],[126.771616671124,37.11601693804019],[126.77133754861352,37.11598946399266],[126.77079861925031,37.11596912501853],[126.77078752607439,37.116035619365846],[126.77079161154757,37.11611310909408],[126.7710089353029,37.11617217245957],[126.77103522691705,37.11609154303967],[126.77108294589934,37.11607994908955],[126.77140891551007,37.11607168868055],[126.77155821067501,37.11607943904356],[126.77162987249145,37.11609398587622],[126.7717113445519,37.11607538381784],[126.77174902527075,37.116090459414835],[126.7719535492519,37.11600291250454]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1132-2,906,126.7700831,37.1163362,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7699145101032,37.1160509203607],[126.76989000464545,37.116146870966226],[126.77008765901522,37.116524267582754],[126.77010524948145,37.11659311552939],[126.7702175656349,37.11656624893671],[126.77032202230306,37.11652649082907],[126.77020233964537,37.11637845726582],[126.77002977218123,37.116120562759185],[126.7700194890633,37.11605378346922],[126.7699145101032,37.1160509203607]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1158-20,618,126.7654484,37.11401418,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7654834624311,37.11379485981816],[126.76534397010317,37.113766027615675],[126.76533572473504,37.11380170201931],[126.76543201242346,37.114247429863745],[126.76548252095603,37.114257730364415],[126.7655342663987,37.114275521079385],[126.7655732328278,37.114238150736625],[126.76554435053283,37.11419839274283],[126.76551682128236,37.114056187379155],[126.7654834624311,37.11379485981816]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1147-3,594,126.7612573,37.11277902,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76126609051757,37.11307877295858],[126.76138963740297,37.11306480454176],[126.76127318720106,37.11265933675384],[126.76122756312506,37.1125101826094],[126.76123862970147,37.11246526936764],[126.76122187760706,37.11246152307137],[126.76115703532642,37.1124624729245],[126.76112405723815,37.11246295571926],[126.76124300461461,37.11288962156259],[126.76126609051757,37.11307877295858]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1145-3,378,126.7611262,37.11402186,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76131861674367,37.11381064490229],[126.76124730279112,37.11389385710391],[126.76107444955107,37.11402600700121],[126.76090431240225,37.11414230357169],[126.76086824364393,37.11420192532553],[126.76098932572354,37.114185249161885],[126.76112322664079,37.11407127582379],[126.76140106213533,37.11382944571126],[126.76131861674367,37.11381064490229]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1152-5,526,126.7635706,37.11753379,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76367775416274,37.117701499800525],[126.76363415918752,37.117426383230374],[126.76363447166287,37.11742360860674],[126.76364017917659,37.11737232297514],[126.763505863737,37.11735205001938],[126.7634821122174,37.11756747170734],[126.76345693104454,37.11765008397038],[126.76367775416274,37.117701499800525]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1173-15,811,126.7668316,37.11657097,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76714334248753,37.1163150352394],[126.76707060052365,37.1163700450521],[126.7667941071946,37.11652979584497],[126.76649532835096,37.11668791596127],[126.76657859651739,37.116787809794566],[126.7667904695328,37.116673065485365],[126.76693345005471,37.11658701830101],[126.76706789131414,37.11648969987522],[126.76716790255323,37.11639236731808],[126.76714334248753,37.1163150352394]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1184-16,736,126.7691095,37.11826619,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76928509369216,37.1178699296325],[126.76930809402502,37.11781777653756],[126.76921827411118,37.11785736418291],[126.76912594671161,37.117914787742066],[126.76908504431779,37.11797441150166],[126.76905426512813,37.11803512734881],[126.7690440074996,37.1182877721667],[126.76903318785739,37.11841139376359],[126.76906481653387,37.11862496082179],[126.76907760283265,37.1186677679911],[126.769169311277,37.11866224404906],[126.76912546022548,37.1184090156434],[126.7691287777998,37.11812239644628],[126.76913728729436,37.11805509527769],[126.7692101183646,37.11790466262328],[126.76928509369216,37.1178699296325]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1132-3,702,126.7702249,37.11628674,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.77014617047094,37.116057202434455],[126.7700194890633,37.11605378346922],[126.77002977218123,37.116120562759185],[126.77020233964537,37.11637845726582],[126.77032202230306,37.11652649082907],[126.77046001331509,37.11647403903006],[126.77035481600934,37.11636143632003],[126.77025290184872,37.116216392904],[126.77014617047094,37.116057202434455]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1154-4,1230,126.7636198,37.1162096,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76402155814415,37.115840166798975],[126.76391439684252,37.11577611233205],[126.76371569975397,37.11599087708956],[126.763488911177,37.11626166681473],[126.7632841529041,37.116557162242664],[126.76322752566176,37.11669300871984],[126.76329030363522,37.11670565953086],[126.7633276102097,37.11664576923423],[126.76375414336532,37.11612489608959],[126.76402155814415,37.115840166798975]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1157-2,2118,126.7641305,37.11427765,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76313970909209,37.114764780460206],[126.76326088115053,37.114762609157715],[126.76351693519034,37.1146844882211],[126.7644303777464,37.11419872071362],[126.76485073286615,37.11418477408946],[126.76483747430049,37.11416818621993],[126.76467217624196,37.11407994916783],[126.76457982953511,37.114053661095625],[126.76453133979479,37.11405272621578],[126.76452942847926,37.11405228087859],[126.76443865393915,37.11403059122348],[126.76437631743865,37.114039378020294],[126.7642182137912,37.11406161516341],[126.76411358770814,37.11405118776982],[126.76393313956241,37.1141344984154],[126.76404904862837,37.11422486320805],[126.76401555992335,37.114291339113365],[126.76394688951385,37.114328685478],[126.76388454681145,37.11433575999688],[126.76387964560872,37.11439198506906],[126.76378407473416,37.11443607138712],[126.7636240688491,37.11455895185431],[126.7635049592464,37.114624832312415],[126.76349302360109,37.11463139507247],[126.7633264268987,37.11470291974539],[126.76313970909209,37.114764780460206]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1169-5,1230,126.7682676,37.1151985,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7685389159352,37.11536713563818],[126.76846951308181,37.11535384384466],[126.76841570304049,37.11526766923112],[126.76821653231859,37.115072910794],[126.76812725559856,37.11500969724805],[126.76799593632997,37.115139542157],[126.7681540605898,37.11520263000566],[126.76815575762815,37.11520325507389],[126.76825920176071,37.11526225249366],[126.768305280544,37.11532319142238],[126.76832220162913,37.115382225831134],[126.76834415403553,37.11560209956805],[126.76834188441066,37.1157295043823],[126.76832214614326,37.11580761412728],[126.76830449201368,37.11587751934962],[126.76830260809756,37.11590847591739],[126.76839559739948,37.11590614482246],[126.76840276727876,37.115824514262854],[126.76844341257558,37.11568703899797],[126.76845040064993,37.115565581412014],[126.76842876979913,37.11547564056416],[126.76853298941552,37.115446966544106],[126.7685389159352,37.11536713563818]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1155-20,1860,126.7655129,37.11541916,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76490125304706,37.116216413152515],[126.76498007155917,37.11605310090149],[126.76503350024612,37.115956902645394],[126.76517293552457,37.11571209351214],[126.76529930570422,37.11548944216836],[126.76537538057781,37.11547362698391],[126.7654512800868,37.115517920826186],[126.76555860363915,37.11552998331869],[126.76575894093557,37.11536476776101],[126.7654318194707,37.11529543846273],[126.76527535324871,37.11525343499494],[126.76504297758176,37.11572416986788],[126.76482609094661,37.11610859601684],[126.76477252197957,37.11622443690755],[126.76490125304706,37.116216413152515]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1144-11,1518,126.7615195,37.11463988,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76181677295865,37.11497443838678],[126.76187972605818,37.114923845200096],[126.76191868020923,37.11489818976516],[126.76187808737691,37.11488329438159],[126.76188179701502,37.114880769911835],[126.76165352097284,37.11476600044459],[126.76165409359706,37.11475924368496],[126.76153137436872,37.114631297766145],[126.76143848986625,37.11437631820918],[126.76142101710775,37.11430134202253],[126.7614309692328,37.11425666079472],[126.76141834068737,37.114183298293376],[126.76122107505614,37.1142111828519],[126.76129928302854,37.11440686140576],[126.76134012983279,37.114505105160944],[126.76139308648952,37.11463435172007],[126.76159712429346,37.11500302619251],[126.76169976181939,37.11497714825093],[126.76181677295865,37.11497443838678]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1154-3,1566,126.7635452,37.11608897,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76372470564716,37.115669119184304],[126.76362658360335,37.11578726701848],[126.76348299212984,37.11601387366737],[126.763374671957,37.1161977958885],[126.76326583957909,37.11643370787753],[126.76315687838286,37.11668178374603],[126.76322752566176,37.11669300871984],[126.7632841529041,37.116557162242664],[126.763488911177,37.11626166681473],[126.76371569975397,37.11599087708956],[126.76391439684252,37.11577611233205],[126.76372470564716,37.115669119184304]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 541-4,527,126.7682695,37.11553523,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76819075665645,37.11530356640036],[126.76821700962427,37.115317097849186],[126.76826638865509,37.11539520839758],[126.76826131559962,37.11551216446414],[126.7681990985024,37.11580817401929],[126.76832214614326,37.11580761412728],[126.76834188441066,37.1157295043823],[126.76834415403553,37.11560209956805],[126.76832220162913,37.115382225831134],[126.768305280544,37.11532319142238],[126.76825920176071,37.11526225249366],[126.76815575762815,37.11520325507389],[126.7681540605898,37.11520263000566],[126.76811834449026,37.115259010855425],[126.76814599573973,37.115278852462595],[126.76819075665645,37.11530356640036]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 524-1,681,126.7688131,37.11706431,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76927859811134,37.11704942482705],[126.76898004543314,37.11709780307916],[126.76835129473979,37.116884117525856],[126.76835508271766,37.11692205941171],[126.76834864614648,37.116940617509314],[126.76835787094551,37.11694845681033],[126.76838811991799,37.11696163565347],[126.76849825683503,37.11698171140062],[126.76855741092297,37.1170133735843],[126.76867255100048,37.117089856062634],[126.76870976836751,37.11710556245172],[126.76881922607282,37.11712707825595],[126.76889031017906,37.117157754502074],[126.76894251055795,37.11716382188566],[126.7689945869724,37.11718467532376],[126.76899796004241,37.11718178955],[126.76905893938842,37.11719435268576],[126.76908177588075,37.11718842345427],[126.76913482706374,37.11713700508045],[126.76923873195489,37.117083100280226],[126.76928690935299,37.117065380776715],[126.76927859811134,37.11704942482705]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1133-15,523,126.7716561,37.11574445,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.77186862807721,37.1156286477442],[126.77164477193139,37.11568744039275],[126.77149532556922,37.11572248999463],[126.77145403557387,37.11572156289979],[126.77144594354405,37.1158264390992],[126.77150082599506,37.11584575607999],[126.77161853014589,37.115837451343594],[126.77182609880695,37.115736304609555],[126.77189847111536,37.11570922388035],[126.77186862807721,37.1156286477442]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1169-1,816,126.7683019,37.11507503,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76854439639823,37.11529334092815],[126.76842601042081,37.1150947678771],[126.76828958356815,37.1149310481014],[126.76825207684595,37.11485965575709],[126.76810476212371,37.11488938905442],[126.76802521304421,37.114897450072355],[126.7679972894437,37.11491139749291],[126.76812725559856,37.11500969724805],[126.76821653231859,37.115072910794],[126.76841570304049,37.11526766923112],[126.76846951308181,37.11535384384466],[126.7685389159352,37.11536713563818],[126.76854439639823,37.11529334092815]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1158-17,456,126.765951,37.1141862,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76586249215455,37.11392171644482],[126.76581751575152,37.11388717067614],[126.76580734583085,37.11393762761456],[126.76583838463276,37.114058475854115],[126.76592009820271,37.11424495856997],[126.76599613081514,37.11437314063739],[126.76601263690603,37.114405674505186],[126.76604458236726,37.1144119191889],[126.76612594638966,37.1143989973998],[126.76590119935524,37.11402238724444],[126.76586249215455,37.11392171644482]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1148-2,546,126.7612826,37.11210526,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76158589022022,37.111901866315435],[126.76118692165221,37.11211945639029],[126.76097754738977,37.112224554550096],[126.76090706225943,37.11227018520292],[126.76092230199103,37.112321648405775],[126.76130346889352,37.11213756048088],[126.76166247664982,37.11194056843204],[126.76158589022022,37.111901866315435]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1155-18,1452,126.7648141,37.11567386,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76447224882295,37.116092138741635],[126.76451799279755,37.11614055378804],[126.76457411221948,37.11616321034956],[126.76460778601847,37.11613133521196],[126.76485391524378,37.11575810488016],[126.76497205477446,37.11554489854569],[126.76515398732134,37.11521638501302],[126.76501092700181,37.115172704922024],[126.76493117533137,37.115361425128285],[126.76475896127732,37.11564703142278],[126.76447224882295,37.116092138741635]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
경기도 화성시 우정읍 호곡리 1157,534,126.7635552,37.11444807,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.76380615010385,37.11431714924194],[126.76373112886442,37.114287723523375],[126.76369244081482,37.11427895074805],[126.76367085575735,37.114262625376085],[126.76366635357604,37.11426316598965],[126.76356397909166,37.11435293102532],[126.76338575550427,37.11457338598792],[126.76331281113347,37.11459928900181],[126.76328749011424,37.11460827572347],[126.76324368174438,37.11465005976532],[126.7632910432999,37.11465567839571],[126.7633468521212,37.11465130324438],[126.7634686645071,37.1145774990806],[126.76351325569958,37.11454797088491],[126.76380615010385,37.11431714924194]]]]}",187499297,12805,DONE,8/4/23 9:00,8/5/23 9:00,8/1/23 23:05
