Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
경기도 화성시 양감면 용소리 760,3863,126.9819377,37.08364132,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.9824704024321,37.083695987261386],[126.981499948081,37.083210280907345],[126.98136607890243,37.08338093756272],[126.98147100950227,37.08347023262635],[126.98167164808427,37.083652812637276],[126.98177839460313,37.0837683016208],[126.98185557907757,37.0838629800759],[126.98205000199506,37.08399429695129],[126.98219995944834,37.08406664073829],[126.9824704024321,37.083695987261386]]]]}",186696260,12425,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 용소리 1109-6,486,126.9860462,37.0825714,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98620642441864,37.082505971664595],[126.98618427081824,37.082383631496626],[126.98613860986865,37.082383598558955],[126.98587551691297,37.08267035448127],[126.98586815539184,37.08270081844629],[126.98592137148889,37.08276924315097],[126.9860533973053,37.08264851799891],[126.98620642441864,37.082505971664595]]]]}",186696260,12409,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 333,5528,126.9754837,37.09084394,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97605032835254,37.09095988507054],[126.97613163806747,37.09072574361721],[126.97505229534892,37.09048523071984],[126.97487292150866,37.090985090546525],[126.97512113670366,37.09105434754738],[126.97528752774868,37.091081145971074],[126.97553410779916,37.091131794824335],[126.97568860284784,37.091147092534456],[126.9758912515232,37.09112429455915],[126.97594003326833,37.091091109976055],[126.9759960628196,37.09104523998494],[126.97605032835254,37.09095988507054]]]]}",186696260,12406,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 180,2816,126.9730044,37.09918918,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97326573855088,37.098791528991754],[126.97293125654005,37.09874566600063],[126.97275389174597,37.09961560587049],[126.97299291841719,37.099659455102866],[126.9731000469847,37.09946940215015],[126.9731128420897,37.09942607322585],[126.97317018318086,37.099232358978526],[126.97318894470469,37.099146663613915],[126.97325076292648,37.0988608800409],[126.97326573855088,37.098791528991754]]]]}",186696260,12387,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 109-4,1388,126.9700239,37.10565064,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.96977835236035,37.10603247398696],[126.96982976775963,37.10597186446466],[126.96990045155553,37.10591799997941],[126.97008967696662,37.10578155779847],[126.97013206585461,37.10570240195057],[126.97015795591031,37.10563848764994],[126.97016261789027,37.105600283967355],[126.97023415665254,37.105462972401114],[126.97037360265999,37.10542849851668],[126.9703347273814,37.105389968018095],[126.97026430379168,37.10538743553152],[126.97004959963041,37.105357923146734],[126.97003070866464,37.105499501588696],[126.96987212089772,37.10565491915687],[126.96981349852237,37.105786899681505],[126.96978273934738,37.10589883906204],[126.96977835236035,37.10603247398696]]]]}",186696260,12386,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 893-3,1141,126.9659479,37.09129193,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.96557668441267,37.09148495364732],[126.96568359805765,37.09145574654068],[126.96582592684058,37.091411808630504],[126.96591090887381,37.09137846785753],[126.96596535853114,37.091381205391016],[126.96593960968016,37.09145872500207],[126.9660342396308,37.091407176581214],[126.966149824436,37.09137939532381],[126.96626629953188,37.09134773965374],[126.96616089726551,37.091271892977645],[126.96605796163762,37.09118927997221],[126.96598561164224,37.09117348975123],[126.96584049590794,37.09109317964472],[126.96583903445054,37.091091557294526],[126.96569439658208,37.0913111114129],[126.96557668441267,37.09148495364732]]]]}",186696260,12407,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 송산리 1001-6,2413,126.9914791,37.10216249,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.99168805435244,37.10256099692093],[126.99163786440587,37.102432402507986],[126.991614162626,37.10225218856334],[126.99159473574947,37.102071974965725],[126.99158779582542,37.10189176240414],[126.99159032696429,37.10180527888387],[126.99135678951261,37.101802835280914],[126.99134924629656,37.102691531960666],[126.99168884624814,37.10270107574426],[126.99168805435244,37.10256099692093]]]]}",186696260,12385,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 용소리 1100-2,1780,126.9755555,37.07760066,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97584377714396,37.07756786982346],[126.97581086597009,37.077585289270075],[126.97567986840738,37.077404327247294],[126.97554413167053,37.07740393719462],[126.97523516233785,37.077442569860146],[126.97525737373475,37.077537790170624],[126.97530183123462,37.077627843286216],[126.97536556739996,37.07767589304834],[126.97542561084089,37.07773610632263],[126.97545401642607,37.07777320034138],[126.97550396757576,37.07784774727984],[126.97561872096603,37.07781311747086],[126.97571883781424,37.077761733597896],[126.9758622682994,37.077659124534115],[126.9758975333611,37.07763133433946],[126.97584377714396,37.07756786982346]]]]}",186696260,12411,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 용소리 1100,1062,126.9761201,37.07854717,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97617477719979,37.07823942254529],[126.97593071372837,37.07835277803328],[126.9759828763036,37.07840831279995],[126.97603689598573,37.07862766128096],[126.97609586400756,37.07871284244373],[126.97615589981139,37.07890154698103],[126.97616532017898,37.0789467733664],[126.97623354447155,37.07892912707722],[126.97622910195962,37.07889623731606],[126.97620689649267,37.07854133973407],[126.97618878784806,37.07827860377778],[126.97617477719979,37.07823942254529]]]]}",186696260,12411,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 183,2498,126.9871153,37.0899156,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98665449504664,37.09019336949067],[126.98768699557574,37.08984420668982],[126.98757745885203,37.08963749931826],[126.9865450285856,37.08998424634144],[126.98665440510018,37.09019318926707],[126.98665449504664,37.09019336949067]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 266,4867,126.974354,37.09400987,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97381370436953,37.09426091768969],[126.97427248094712,37.094502373114864],[126.97489476202027,37.09375986882818],[126.9744333341483,37.09351622559641],[126.97381370436953,37.09426091768969]]]]}",186696260,12408,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 405,2083,126.984329,37.09200979,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98376792645278,37.0920983217039],[126.98385645344429,37.09226900494834],[126.98488467413814,37.091927236717375],[126.98478983692827,37.09174846180927],[126.98376792645278,37.0920983217039]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 용소리 717-1,188,126.9867561,37.0817288,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.9867877218063,37.081942205078384],[126.98679706740063,37.081885150929836],[126.98677023073893,37.081666045121494],[126.9867552532278,37.08153576756841],[126.98670274277178,37.081540608747126],[126.98670576853665,37.08159601549019],[126.9867597389004,37.08189276928876],[126.98674330913224,37.08194396564365],[126.9867877218063,37.081942205078384]]]]}",186696260,12409,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 송산리 548,920,126.9933766,37.11211417,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.9933897856494,37.11232610096577],[126.99344554644493,37.11221045393106],[126.99348121747394,37.11215814991275],[126.99352766842918,37.11209078091309],[126.99358549683451,37.11199603850134],[126.99354450022307,37.1119794562825],[126.99334487263418,37.111898689862535],[126.99333101927034,37.11193127117983],[126.99326856508847,37.112038754112675],[126.99323297900887,37.11213674173271],[126.9931914575158,37.11229026114967],[126.9933897856494,37.11232610096577]]]]}",186696260,12384,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 179,3522,126.9876831,37.09100352,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98724930981648,37.09131894952801],[126.98826941711488,37.090966563445114],[126.98811597003441,37.09067221444831],[126.98708667702698,37.09102184086477],[126.98724930981648,37.09131894952801]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 평택시 서탄면 내천리 744-28,188,126.9953512,37.1161295,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.99519564736394,37.11622710724163],[126.99555403272667,37.11606834137137],[126.99552720000717,37.11604088479211],[126.99521516474958,37.1161399489636],[126.99519971324318,37.11617799080086],[126.99519564736394,37.11622710724163]]]]}",186696260,12383,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 108-4,23,126.9706258,37.10582452,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97067766944889,37.1058092034231],[126.97062080095753,37.10580853085327],[126.97059492549634,37.10580965043582],[126.97059685514861,37.105850504966554],[126.97064336921636,37.10583440614051],[126.97067766944889,37.1058092034231]]]]}",186696260,12386,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 송산리 310,165,126.9820711,37.11208975,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98221582649352,37.11207908225668],[126.98218030739987,37.11203442903246],[126.98211776296752,37.112036572353134],[126.9819856326867,37.11207817957359],[126.98194688666412,37.112113449623806],[126.98191206741589,37.112147819251646],[126.98203108276134,37.1121365125527],[126.98221582649352,37.11207908225668]]]]}",186696260,12414,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 415-4,647,126.9836444,37.09332436,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98333380389495,37.09306963615446],[126.9834630084621,37.093175449479915],[126.98350696320081,37.09328316901803],[126.98358427517091,37.0933641681068],[126.98367116743603,37.093459315245866],[126.9837275179065,37.09351988402817],[126.98384459200916,37.09350704337422],[126.98384242541691,37.09348848119096],[126.98381583231448,37.093402011394765],[126.98379200928426,37.093351133923306],[126.98376015884347,37.0932842163561],[126.98374122300696,37.093258289990075],[126.98362321918499,37.093256181796576],[126.98357953703525,37.093232170931735],[126.98356280960648,37.09319055739451],[126.98353057986047,37.09315915053036],[126.98346650937286,37.09311642148988],[126.98342110872126,37.09308259774768],[126.98342042384895,37.093077281381824],[126.98333380389495,37.09306963615446]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 523,2477,126.9868333,37.08782409,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98638396032273,37.08795426863065],[126.9866055363384,37.08816910084674],[126.98718296082012,37.08778015645097],[126.98717113989812,37.08742155032678],[126.98638396032273,37.08795426863065]]]]}",186696260,12425,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 522,4322,126.9867017,37.0874924,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98609700623112,37.087676866778146],[126.98638396032273,37.08795426863065],[126.98717113989812,37.08742155032678],[126.98717090119288,37.08725567376771],[126.98717045211338,37.086952673533965],[126.98609700623112,37.087676866778146]]]]}",186696260,12425,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 524,3706,126.9874754,37.08709655,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98727766358536,37.08765883082663],[126.98770910447828,37.08738331897108],[126.9877072944215,37.08725502553187],[126.98769987726965,37.0866634412898],[126.98726130451446,37.08666602054126],[126.98727113680346,37.08725555067822],[126.98727766358536,37.08765883082663]]]]}",186696260,12425,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 655-3,1424,126.9838209,37.08452301,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98341974056287,37.08435364120787],[126.98335414515817,37.08446428167487],[126.98339691359043,37.08447829072372],[126.98393061907022,37.08468427280012],[126.98411262323138,37.08470226681198],[126.98412922848968,37.084680977137495],[126.98413741419273,37.084541935372926],[126.98412293705822,37.08450329568939],[126.98369817998731,37.084394861892186],[126.98341974056287,37.08435364120787]]]]}",186696260,12425,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 181,4048,126.9873247,37.09031362,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98775241142746,37.089971173892906],[126.98672015750459,37.09031735477209],[126.98689890861169,37.09065632027218],[126.98793034584716,37.090306713729746],[126.98775241142746,37.089971173892906]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 430,2238,126.9705957,37.09135869,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97002637013503,37.09110451940219],[126.97013634359458,37.09125994560818],[126.9702731943583,37.09145635005419],[126.97037623144632,37.09146796479167],[126.97060446839212,37.09150821181473],[126.97079956187564,37.09159470130775],[126.97086219441778,37.09158420211832],[126.97109068136233,37.091169195961406],[126.97107534892615,37.0911451426966],[126.97097505401364,37.09099985679199],[126.97067249289974,37.091015105583935],[126.97016982923861,37.09103944668247],[126.97002637013503,37.09110451940219]]]]}",186696260,12407,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 525,4337,126.9880998,37.08691775,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98769987726965,37.0866634412898],[126.9877072944215,37.08725502553187],[126.98770910447828,37.08738331897108],[126.98805842917722,37.08715439017833],[126.98808698461563,37.08716187222779],[126.98818275292068,37.087109035725106],[126.98831094570755,37.08706285259435],[126.98861423657057,37.08700824552866],[126.98860726604721,37.086660002242695],[126.98769987726965,37.0866634412898]]]]}",186696260,12425,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 송산리 101,1812,126.9936845,37.11631783,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.99425116288114,37.11642206915311],[126.99409320147193,37.11642794329265],[126.99393521835131,37.116425617595304],[126.99384473452703,37.1164123932686],[126.9938275891573,37.11639232560486],[126.99389259146679,37.11625996441724],[126.99391224424836,37.11618406958463],[126.99379649276653,37.11614123484288],[126.99362012803888,37.1161119929346],[126.99344783540147,37.116093104194114],[126.99344463053288,37.116182137491755],[126.99342580751639,37.116280468640646],[126.99332954641214,37.11642304541528],[126.99328438965476,37.116461841837925],[126.99343837026818,37.11643588392924],[126.9935168045371,37.116440286400085],[126.99360887448252,37.1164566647845],[126.9936337510917,37.11646275758827],[126.99374664728272,37.11648388582016],[126.99391184181331,37.11649592563256],[126.99395913066309,37.11651163408645],[126.99404403748724,37.116487653303054],[126.99416113396919,37.11647462230745],[126.99422039799562,37.11645427106939],[126.99425116288114,37.11642206915311]]]]}",186696260,12383,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 99,3202,126.992317,37.09019204,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.99276393360587,37.090144049180125],[126.99275168379441,37.09005560906824],[126.99272447007336,37.090006607319744],[126.99267830016295,37.08999139397123],[126.99259447059208,37.08990147075206],[126.99181581990895,37.09015285098817],[126.99197381207988,37.09045525108198],[126.99214960420261,37.090444713643635],[126.99262333025334,37.090302679661136],[126.99270576425704,37.090306749592514],[126.99273159308238,37.090271348791376],[126.9927336854838,37.09026850159112],[126.99276393360587,37.090144049180125]]]]}",186696260,12385,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 474,3899,126.9831997,37.09248378,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98362027427798,37.092146154903865],[126.98259909610745,37.09249340074535],[126.98277827613602,37.09281816266056],[126.98379591303892,37.09247813226871],[126.98362027427798,37.092146154903865]]]]}",186696260,12425,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 511,3944,126.9857689,37.08813844,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98520442257983,37.08828904617028],[126.9854920396504,37.08856490041627],[126.98586718369418,37.08830835504668],[126.98633283399259,37.08798970087267],[126.98604268615924,37.08771009989042],[126.98586629167558,37.08783246802809],[126.98520442257983,37.08828904617028]]]]}",186696260,12425,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 142-2,899,126.9733718,37.1035388,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97341186863271,37.10322367973096],[126.97330026148651,37.10328345657144],[126.97325761255671,37.10340892799004],[126.97325807857105,37.10348695986686],[126.97331895911599,37.10349401162778],[126.97333350737418,37.103517785037944],[126.97331158613699,37.10359710010832],[126.9733061642387,37.103717309183125],[126.97329231448246,37.10384239098298],[126.97343980818826,37.10384583198453],[126.97346069384612,37.10349331537076],[126.97342862997405,37.10322528758653],[126.97341186863271,37.10322367973096]]]]}",186696260,12386,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 송산리 219-4,1491,126.9870178,37.11734775,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98656510109059,37.11739381633896],[126.98657192171594,37.117555097485194],[126.98678081617555,37.11752466786377],[126.98697158395957,37.11749407346352],[126.98714573051765,37.11741591892794],[126.98732828435017,37.11726342789246],[126.98746792787907,37.11720946214631],[126.98749457353628,37.11707832537723],[126.98718297349515,37.117178089289816],[126.9869908964792,37.11729338328265],[126.98677862837414,37.117375993099174],[126.98656510109059,37.11739381633896]]]]}",186696260,12383,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 412,3409,126.9836817,37.09078245,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98324539377539,37.09109983925592],[126.98426993609507,37.090751642138635],[126.98412119333227,37.09046556039402],[126.98309533934159,37.09080900744552],[126.98324539377539,37.09109983925592]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 410,1490,126.983857,37.09111776,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98440382861645,37.09100651778043],[126.98433882176306,37.090882297050385],[126.98331211936437,37.091226511731506],[126.98337728185513,37.091352625269856],[126.98440382861645,37.09100651778043]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 409,1004,126.983914,37.09122121,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98440382861645,37.09100651778043],[126.98337728185513,37.091352625269856],[126.98342063397578,37.09143534032416],[126.98444775492553,37.091090881489755],[126.98440382861645,37.09100651778043]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 407,1988,126.9841464,37.09167457,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.9835920425436,37.091760784690074],[126.9836797929731,37.091930044281675],[126.98470505286116,37.091582933848194],[126.98461880654311,37.09141918971554],[126.9835920425436,37.091760784690074]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 403,3851,126.9845369,37.09242017,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98410771280736,37.092754551942875],[126.98513599622852,37.09240787979733],[126.98496631108887,37.09208566373776],[126.98393876285755,37.092430226056834],[126.98410771280736,37.092754551942875]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 용소리 796,2544,126.9797136,37.0810985,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98020831424977,37.08095688509855],[126.98004742907631,37.08093976293885],[126.97979505777438,37.080952782435496],[126.97926635841297,37.081023526080145],[126.97904770918514,37.08109263247032],[126.97906646833361,37.08116816312772],[126.98014683427924,37.081264415887496],[126.98020831424977,37.08095688509855]]]]}",186696260,12411,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 139-1,142,126.9905989,37.09062074,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.99054433783203,37.090688169190926],[126.99069382793185,37.09063702062946],[126.99064835403857,37.0905525239254],[126.99050736759197,37.09060218646723],[126.99054433783203,37.090688169190926]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 122-1,1220,126.970918,37.10500732,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97107970548021,37.10478168508856],[126.97070855553783,37.10504690623361],[126.97063762024156,37.105141769345565],[126.97063370114002,37.10515195930707],[126.97066292877345,37.105206526057415],[126.97075231982933,37.105180571729925],[126.97100962172158,37.10505532784429],[126.97112220098543,37.104966809632366],[126.9712665310261,37.10489673508812],[126.97132013490683,37.10492947522222],[126.97134762928482,37.104958640499895],[126.97144456286034,37.10486149486195],[126.97145529882654,37.104823905383235],[126.97141041998928,37.104831886400135],[126.97131395482306,37.10479756755902],[126.97118060633449,37.1047793231248],[126.97109972979143,37.10478274446376],[126.97107970548021,37.10478168508856]]]]}",186696260,12386,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 103-4,2356,126.970398,37.10689051,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97097624121373,37.10677062073293],[126.97090588748259,37.10681493471],[126.97083001263645,37.106852318072335],[126.9707874480987,37.10669800968814],[126.97063100547902,37.106721423631846],[126.97047228247665,37.10673627671051],[126.97032192242949,37.10676842310087],[126.97010980815033,37.106805499782205],[126.96995910884792,37.10684116876342],[126.96986734542168,37.10685838157881],[126.97008670445075,37.10712243219324],[126.97010782706687,37.10710790370451],[126.97022263892728,37.10707173850278],[126.97025620388537,37.10703061400455],[126.97039613858986,37.10701857660381],[126.97040322646514,37.10701793871099],[126.97041789720973,37.10704422645155],[126.97097155685829,37.10686541094742],[126.97097238386698,37.10682306138142],[126.97097624121373,37.10677062073293]]]]}",186696260,12386,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 300-8,2152,126.9843001,37.09662155,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98399933683369,37.09598582206631],[126.98394773497273,37.09590892691914],[126.98392100040344,37.09589503761127],[126.98389209022899,37.095804017166635],[126.98387638190074,37.095730154875135],[126.98384650923897,37.09566706716065],[126.98384763848468,37.09579357627277],[126.98385829666054,37.09596250874383],[126.98388644259434,37.09609934802254],[126.98389301166374,37.096245582153315],[126.98395339843326,37.09642185661111],[126.98400892934447,37.09658388454672],[126.9840500470028,37.09661600440911],[126.98421889576714,37.09668591540673],[126.98432177944346,37.09672030582258],[126.98436002485569,37.09672043750573],[126.98441467263811,37.09671244397355],[126.98448431180942,37.09671813066996],[126.98455715309686,37.096690199208126],[126.98463233702655,37.096648842230046],[126.98469710922996,37.09663759717826],[126.98472181545898,37.09661855225321],[126.98475277135735,37.096569133448774],[126.98474018703766,37.096453813917606],[126.98475398488586,37.09637072004453],[126.98471529002236,37.09636914672762],[126.98468829291926,37.09637116127906],[126.9846664381498,37.09641623824793],[126.98464542117252,37.0964876263052],[126.98458488190849,37.096534463832064],[126.98453972183292,37.0965706529906],[126.98446852860482,37.09657334596816],[126.98440271412382,37.09656756970782],[126.98431299162193,37.09653271271816],[126.98426910220523,37.09652059609209],[126.98417489155523,37.096486017674195],[126.98412569505774,37.09646417777397],[126.98406693951279,37.09638342509637],[126.98406513301286,37.09631458378866],[126.98404972424031,37.09625765250252],[126.9840462700486,37.0962124277537],[126.98401814082396,37.09614830412427],[126.98401693579187,37.09610559366494],[126.98401909534392,37.09605738723044],[126.98401440375565,37.09601252272103],[126.98399933683369,37.09598582206631]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 268,4647,126.9745306,37.09301107,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97508749965309,37.092724673668464],[126.97500140137991,37.09267602418213],[126.9747805557686,37.0925512226884],[126.97460393972915,37.0926764573168],[126.97431914542447,37.092878392301294],[126.97405077592995,37.09306905812157],[126.97395377155411,37.093194994977935],[126.97446986137767,37.09347225313189],[126.97508749965309,37.092724673668464]]]]}",186696260,12408,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 정문리 300-9,1180,126.9838325,37.09612869,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98393454287877,37.0966292059153],[126.98395526041749,37.096639904573316],[126.98398412013402,37.09660977736962],[126.98400892934447,37.09658388454672],[126.98395339843326,37.09642185661111],[126.98389301166374,37.096245582153315],[126.98388644259434,37.09609934802254],[126.98385829666054,37.09596250874383],[126.98384763848468,37.09579357627277],[126.98384650923897,37.09566706716065],[126.98382698959564,37.095633661926605],[126.98375505955227,37.095664287253456],[126.9837463027047,37.095736118514345],[126.98372956960579,37.09581236377675],[126.98370717177936,37.095869073187075],[126.98374148437128,37.095994100520215],[126.98372437343282,37.09605034217209],[126.98373429944698,37.09612620396843],[126.98371884572079,37.09616658719669],[126.98372280280097,37.09617694097846],[126.98378502276864,37.09630436929487],[126.98393454287877,37.0966292059153]]]]}",186696260,12410,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 사창리 970,2430,126.9696471,37.08767145,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.96994360614379,37.087882219385335],[126.96995755755617,37.08781660775961],[126.96996728877626,37.087783982890976],[126.97002907818546,37.08773796404398],[126.9699510345139,37.0876799239225],[126.96987525148413,37.087622334882994],[126.96978534890209,37.08746708491097],[126.96956077795538,37.087350994877056],[126.96953326236707,37.087442661521656],[126.96951250808358,37.08747665299827],[126.96944488042595,37.087524571241275],[126.96938688287939,37.08761987890759],[126.96936277328138,37.087662159219285],[126.96933986325503,37.087686968257906],[126.9693313689084,37.08771977362346],[126.96934788899857,37.08777832010452],[126.9693711134553,37.08780803441404],[126.96939488924008,37.08783729833713],[126.96946371784244,37.08790299536119],[126.9694868466052,37.08794649587048],[126.96948941076161,37.088000560283355],[126.96952863649162,37.087985919596285],[126.96963887420526,37.08792678553176],[126.96970875393957,37.08787319109443],[126.96981708375156,37.08788442929628],[126.96994360614379,37.087882219385335]]]]}",186696260,12407,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
경기도 화성시 양감면 송산리 178,331,126.9859565,37.11615426,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98602516436932,37.1160147594506],[126.98582078245428,37.11616962441948],[126.9858158927056,37.11620153022665],[126.98590799042731,37.11623755765314],[126.98603629878035,37.11625857811556],[126.98603051006134,37.116229932735486],[126.98604195654733,37.11615657010876],[126.98604554940474,37.11602807073292],[126.98602516436932,37.1160147594506]]]]}",186696260,12383,DONE,7/29/23 9:00,7/29/23 9:00,7/11/23 12:44
